id=13;time=2016-07-01 14:17:15;t1=19.81;t2=22.69;v=150;milli=501786316;
id=13;time=2016-07-01 14:17:46;t1=19.81;t2=22.69;v=150;milli=501817220;
id=13;time=2016-07-01 14:18:18;t1=19.81;t2=22.69;v=150;milli=501848124;
id=13;time=2016-07-01 14:18:49;t1=19.81;t2=22.69;v=150;milli=501879027;
id=13;time=2016-07-01 14:19:20;t1=19.81;t2=22.69;v=150;milli=501909931;
id=13;time=2016-07-01 14:19:52;t1=19.81;t2=22.63;v=150;milli=501940839;
id=13;time=2016-07-01 14:20:23;t1=19.81;t2=22.63;v=150;milli=501971743;
id=13;time=2016-07-01 14:20:55;t1=19.81;t2=22.69;v=150;milli=502002647;
id=13;time=2016-07-01 14:21:26;t1=19.81;t2=22.63;v=150;milli=502033551;
id=13;time=2016-07-01 14:21:57;t1=19.81;t2=22.69;v=150;milli=502064454;
id=13;time=2016-07-01 14:22:29;t1=19.81;t2=22.69;v=150;milli=502095359;
id=13;time=2016-07-01 14:23:00;t1=19.81;t2=22.75;v=150;milli=502126263;
id=13;time=2016-07-01 14:23:31;t1=19.88;t2=22.75;v=150;milli=502157170;
id=13;time=2016-07-01 14:24:03;t1=19.88;t2=22.75;v=150;milli=502188074;
id=13;time=2016-07-01 14:24:34;t1=19.94;t2=22.75;v=150;milli=502218979;
id=13;time=2016-07-01 14:25:06;t1=19.94;t2=22.75;v=150;milli=502249882;
id=13;time=2016-07-01 14:25:37;t1=20.00;t2=22.75;v=150;milli=502280786;
id=13;time=2016-07-01 14:26:08;t1=20.00;t2=22.75;v=150;milli=502311690;
id=13;time=2016-07-01 14:26:40;t1=20.00;t2=22.75;v=150;milli=502342594;
id=13;time=2016-07-01 14:27:11;t1=20.00;t2=22.81;v=150;milli=502373502;
id=13;time=2016-07-01 14:27:42;t1=19.94;t2=22.81;v=150;milli=502404405;
id=13;time=2016-07-01 14:28:14;t1=19.94;t2=22.81;v=150;milli=502435309;
id=13;time=2016-07-01 14:28:45;t1=19.94;t2=22.88;v=150;milli=502466213;
id=13;time=2016-07-01 14:29:17;t1=19.94;t2=22.88;v=150;milli=502497117;
id=13;time=2016-07-01 14:29:48;t1=19.88;t2=22.94;v=150;milli=502528021;
id=13;time=2016-07-01 14:30:19;t1=19.81;t2=22.94;v=150;milli=502558925;
id=13;time=2016-07-01 14:30:51;t1=19.81;t2=23.00;v=150;milli=502589845;
id=13;time=2016-07-01 14:31:22;t1=19.81;t2=23.00;v=150;milli=502620749;
id=13;time=2016-07-01 14:31:53;t1=19.81;t2=23.06;v=150;milli=502651652;
id=13;time=2016-07-01 14:32:25;t1=19.81;t2=23.13;v=150;milli=502682556;
id=13;time=2016-07-01 14:32:56;t1=19.81;t2=23.19;v=150;milli=502713460;
id=13;time=2016-07-01 14:33:28;t1=19.81;t2=23.19;v=150;milli=502744364;
id=13;time=2016-07-01 14:33:59;t1=19.88;t2=23.19;v=150;milli=502775269;
id=13;time=2016-07-01 14:34:30;t1=19.88;t2=23.25;v=150;milli=502806175;
id=13;time=2016-07-01 14:35:02;t1=19.88;t2=23.25;v=150;milli=502837091;
id=13;time=2016-07-01 14:35:33;t1=19.88;t2=23.31;v=150;milli=502867994;
id=13;time=2016-07-01 14:36:04;t1=19.88;t2=23.31;v=150;milli=502898898;
id=13;time=2016-07-01 14:36:36;t1=19.88;t2=23.38;v=150;milli=502929802;
id=13;time=2016-07-01 14:37:07;t1=19.88;t2=23.44;v=150;milli=502960707;
id=13;time=2016-07-01 14:37:39;t1=19.88;t2=23.44;v=150;milli=502991611;
id=13;time=2016-07-01 14:38:10;t1=19.88;t2=23.50;v=150;milli=503022514;
id=13;time=2016-07-01 14:38:41;t1=19.88;t2=23.50;v=150;milli=503053415;
id=13;time=2016-07-01 14:39:13;t1=19.88;t2=23.50;v=150;milli=503084319;
id=13;time=2016-07-01 14:39:44;t1=19.88;t2=23.50;v=150;milli=503115224;
id=13;time=2016-07-01 14:40:16;t1=19.81;t2=23.56;v=150;milli=503146128;
id=13;time=2016-07-01 14:40:47;t1=19.88;t2=23.56;v=150;milli=503177031;
id=13;time=2016-07-01 14:41:18;t1=19.88;t2=23.56;v=150;milli=503207935;
id=13;time=2016-07-01 14:41:50;t1=19.88;t2=23.63;v=150;milli=503238839;
id=13;time=2016-07-01 14:42:21;t1=19.94;t2=23.63;v=150;milli=503269747;
id=13;time=2016-07-01 14:42:52;t1=19.94;t2=23.63;v=150;milli=503300651;
id=13;time=2016-07-01 14:43:24;t1=20.00;t2=23.69;v=150;milli=503331555;
id=13;time=2016-07-01 14:43:55;t1=20.00;t2=23.69;v=150;milli=503362458;
id=13;time=2016-07-01 14:44:27;t1=20.00;t2=23.75;v=150;milli=503393362;
id=13;time=2016-07-01 14:44:58;t1=20.00;t2=23.81;v=150;milli=503424266;
id=13;time=2016-07-01 14:45:29;t1=20.00;t2=23.81;v=150;milli=503455170;
id=13;time=2016-07-01 14:46:01;t1=20.00;t2=23.81;v=150;milli=503486078;
id=13;time=2016-07-01 14:46:32;t1=20.00;t2=23.81;v=150;milli=503516981;
id=13;time=2016-07-01 14:47:03;t1=20.06;t2=23.88;v=150;milli=503547885;
id=13;time=2016-07-01 14:47:35;t1=20.06;t2=23.88;v=150;milli=503578789;
id=13;time=2016-07-01 14:48:06;t1=20.06;t2=23.88;v=150;milli=503609694;
id=13;time=2016-07-01 14:48:38;t1=20.06;t2=23.88;v=150;milli=503640598;
id=13;time=2016-07-01 14:49:09;t1=20.06;t2=23.88;v=150;milli=503671502;
id=13;time=2016-07-01 14:49:40;t1=20.13;t2=23.94;v=150;milli=503702408;
id=13;time=2016-07-01 14:50:12;t1=20.06;t2=23.88;v=150;milli=503733312;
id=13;time=2016-07-01 14:50:43;t1=20.06;t2=23.88;v=150;milli=503764216;
id=13;time=2016-07-01 14:51:15;t1=20.06;t2=23.94;v=150;milli=503795121;
id=13;time=2016-07-01 14:51:46;t1=20.00;t2=23.88;v=150;milli=503826025;
id=13;time=2016-07-01 14:52:17;t1=20.00;t2=23.88;v=150;milli=503856928;
id=13;time=2016-07-01 14:52:49;t1=20.00;t2=23.88;v=150;milli=503887832;
id=13;time=2016-07-01 14:53:20;t1=20.00;t2=23.88;v=150;milli=503918740;
id=13;time=2016-07-01 14:53:51;t1=20.00;t2=23.88;v=150;milli=503949644;
id=13;time=2016-07-01 14:54:23;t1=20.00;t2=23.81;v=150;milli=503980548;
id=13;time=2016-07-01 14:54:54;t1=20.00;t2=23.81;v=150;milli=504011452;
id=13;time=2016-07-01 14:55:26;t1=20.00;t2=23.75;v=150;milli=504042355;
id=13;time=2016-07-01 14:55:57;t1=20.00;t2=23.75;v=150;milli=504073259;
id=13;time=2016-07-01 14:56:28;t1=19.94;t2=23.75;v=150;milli=504104163;
id=13;time=2016-07-01 14:57:00;t1=19.94;t2=23.75;v=150;milli=504135071;
id=13;time=2016-07-01 14:57:31;t1=19.94;t2=23.75;v=150;milli=504165975;
id=13;time=2016-07-01 14:58:02;t1=19.88;t2=23.75;v=150;milli=504196879;
id=13;time=2016-07-01 14:58:34;t1=19.81;t2=23.75;v=150;milli=504227782;
id=13;time=2016-07-01 14:59:05;t1=19.81;t2=23.75;v=150;milli=504258686;
id=13;time=2016-07-01 14:59:37;t1=19.88;t2=23.75;v=150;milli=504289590;
id=13;time=2016-07-01 15:00:08;t1=19.94;t2=23.75;v=150;milli=504320495;
id=13;time=2016-07-01 15:00:39;t1=20.00;t2=23.75;v=150;milli=504351414;
id=13;time=2016-07-01 15:01:11;t1=20.00;t2=23.69;v=150;milli=504382318;
id=13;time=2016-07-01 15:01:42;t1=20.13;t2=23.69;v=150;milli=504413222;
id=13;time=2016-07-01 15:02:13;t1=20.19;t2=23.69;v=150;milli=504444126;
id=13;time=2016-07-01 15:02:45;t1=20.25;t2=23.63;v=150;milli=504475030;
id=13;time=2016-07-01 15:03:16;t1=20.25;t2=23.56;v=150;milli=504505934;
id=13;time=2016-07-01 15:03:48;t1=20.31;t2=23.56;v=150;milli=504536838;
id=13;time=2016-07-01 15:04:19;t1=20.31;t2=23.56;v=150;milli=504567758;
id=13;time=2016-07-01 15:04:50;t1=20.31;t2=23.50;v=150;milli=504598662;
id=13;time=2016-07-01 15:05:22;t1=20.31;t2=23.44;v=150;milli=504629566;
id=13;time=2016-07-01 15:05:53;t1=20.31;t2=23.44;v=150;milli=504660469;
id=13;time=2016-07-01 15:06:24;t1=20.25;t2=23.44;v=150;milli=504691373;
id=13;time=2016-07-01 15:06:56;t1=20.25;t2=23.44;v=150;milli=504722277;
id=13;time=2016-07-01 15:07:27;t1=20.19;t2=23.38;v=150;milli=504753181;
id=13;time=2016-07-01 15:07:59;t1=20.19;t2=23.38;v=150;milli=504784089;
id=13;time=2016-07-01 15:08:30;t1=20.19;t2=23.44;v=150;milli=504814993;
id=13;time=2016-07-01 15:09:01;t1=20.13;t2=23.44;v=150;milli=504845896;
id=13;time=2016-07-01 15:09:33;t1=20.13;t2=23.44;v=150;milli=504876800;
id=13;time=2016-07-01 15:10:04;t1=20.13;t2=23.44;v=150;milli=504907704;
id=13;time=2016-07-01 15:10:35;t1=20.13;t2=23.44;v=150;milli=504938608;
id=13;time=2016-07-01 15:11:07;t1=20.19;t2=23.44;v=150;milli=504969513;
id=13;time=2016-07-01 15:11:38;t1=20.19;t2=23.44;v=150;milli=505000420;
id=13;time=2016-07-01 15:12:09;t1=20.19;t2=23.38;v=150;milli=505031323;
id=13;time=2016-07-01 15:12:41;t1=20.19;t2=23.44;v=150;milli=505062227;
id=13;time=2016-07-01 15:13:12;t1=20.13;t2=23.38;v=150;milli=505093132;
id=13;time=2016-07-01 15:13:44;t1=20.13;t2=23.44;v=150;milli=505124036;
id=13;time=2016-07-01 15:14:15;t1=20.13;t2=23.38;v=150;milli=505154940;
id=13;time=2016-07-01 15:14:46;t1=20.13;t2=23.38;v=150;milli=505185843;
id=13;time=2016-07-01 15:15:18;t1=20.06;t2=23.38;v=150;milli=505216750;
id=13;time=2016-07-01 15:15:49;t1=20.06;t2=23.44;v=150;milli=505247655;
id=13;time=2016-07-01 15:16:20;t1=20.06;t2=23.44;v=150;milli=505278559;
id=13;time=2016-07-01 15:16:52;t1=20.06;t2=23.44;v=150;milli=505309463;
id=13;time=2016-07-01 15:17:23;t1=20.06;t2=23.50;v=150;milli=505340367;
id=13;time=2016-07-01 15:17:55;t1=20.06;t2=23.50;v=150;milli=505371270;
id=13;time=2016-07-01 15:18:26;t1=20.13;t2=23.50;v=150;milli=505402174;
id=13;time=2016-07-01 15:18:57;t1=20.13;t2=23.56;v=150;milli=505433082;
id=13;time=2016-07-01 15:19:29;t1=20.13;t2=23.56;v=150;milli=505463986;
id=13;time=2016-07-01 15:20:00;t1=20.13;t2=23.63;v=150;milli=505494890;
id=13;time=2016-07-01 15:20:31;t1=20.06;t2=23.63;v=150;milli=505525793;
id=13;time=2016-07-01 15:21:03;t1=20.06;t2=23.63;v=150;milli=505556697;
id=13;time=2016-07-01 15:21:34;t1=20.06;t2=23.69;v=150;milli=505587602;
id=13;time=2016-07-01 15:22:06;t1=20.06;t2=23.69;v=150;milli=505618506;
id=13;time=2016-07-01 15:22:37;t1=20.06;t2=23.69;v=150;milli=505649413;
id=13;time=2016-07-01 15:23:08;t1=20.06;t2=23.69;v=150;milli=505680317;
id=13;time=2016-07-01 15:23:40;t1=20.06;t2=23.75;v=150;milli=505711221;
id=13;time=2016-07-01 15:24:11;t1=20.06;t2=23.75;v=150;milli=505742125;
id=13;time=2016-07-01 15:24:42;t1=20.06;t2=23.75;v=150;milli=505773029;
id=13;time=2016-07-01 15:25:14;t1=20.00;t2=23.75;v=150;milli=505803933;
id=13;time=2016-07-01 15:25:45;t1=20.00;t2=23.81;v=150;milli=505834837;
id=13;time=2016-07-01 15:26:17;t1=20.00;t2=23.81;v=150;milli=505865745;
id=13;time=2016-07-01 15:26:48;t1=20.00;t2=23.81;v=150;milli=505896648;
id=13;time=2016-07-01 15:27:19;t1=20.00;t2=23.88;v=150;milli=505927552;
id=13;time=2016-07-01 15:27:51;t1=19.94;t2=23.88;v=150;milli=505958456;
id=13;time=2016-07-01 15:28:22;t1=19.88;t2=23.88;v=150;milli=505989360;
id=13;time=2016-07-01 15:28:53;t1=19.88;t2=23.88;v=150;milli=506020264;
id=13;time=2016-07-01 15:29:25;t1=19.94;t2=23.88;v=150;milli=506051167;
id=13;time=2016-07-01 15:29:56;t1=19.94;t2=23.88;v=150;milli=506082088;
id=13;time=2016-07-01 15:30:28;t1=19.94;t2=23.94;v=150;milli=506112991;
id=13;time=2016-07-01 15:30:59;t1=19.94;t2=23.94;v=150;milli=506143895;
id=13;time=2016-07-01 15:31:30;t1=19.94;t2=23.94;v=150;milli=506174800;
id=13;time=2016-07-01 15:32:02;t1=19.94;t2=23.94;v=150;milli=506205704;
id=13;time=2016-07-01 15:32:33;t1=19.94;t2=24.00;v=150;milli=506236608;
id=13;time=2016-07-01 15:33:04;t1=19.94;t2=24.00;v=150;milli=506267512;
id=13;time=2016-07-01 15:33:36;t1=19.94;t2=24.06;v=150;milli=506298433;
id=13;time=2016-07-01 15:34:07;t1=19.94;t2=24.00;v=150;milli=506329338;
id=13;time=2016-07-01 15:34:39;t1=19.94;t2=24.06;v=150;milli=506360242;
id=13;time=2016-07-01 15:35:10;t1=19.94;t2=24.06;v=150;milli=506391148;
id=13;time=2016-07-01 15:35:41;t1=19.94;t2=24.06;v=150;milli=506422054;
id=13;time=2016-07-01 15:36:13;t1=19.94;t2=24.06;v=150;milli=506452960;
id=13;time=2016-07-01 15:36:44;t1=19.94;t2=24.06;v=150;milli=506483864;
id=13;time=2016-07-01 15:37:16;t1=19.94;t2=24.06;v=150;milli=506514775;
id=13;time=2016-07-01 15:37:47;t1=19.94;t2=24.06;v=150;milli=506545679;
id=13;time=2016-07-01 15:38:18;t1=20.00;t2=24.06;v=150;milli=506576582;
id=13;time=2016-07-01 15:38:50;t1=20.00;t2=24.06;v=150;milli=506607486;
id=13;time=2016-07-01 15:39:21;t1=20.00;t2=24.06;v=150;milli=506638390;
id=13;time=2016-07-01 15:39:52;t1=20.06;t2=24.13;v=150;milli=506669294;
id=13;time=2016-07-01 15:40:24;t1=20.00;t2=24.13;v=150;milli=506700198;
id=13;time=2016-07-01 15:40:55;t1=20.06;t2=24.06;v=150;milli=506731104;
id=13;time=2016-07-01 15:41:27;t1=20.00;t2=24.06;v=150;milli=506762008;
id=13;time=2016-07-01 15:41:58;t1=20.06;t2=24.00;v=150;milli=506792913;
id=13;time=2016-07-01 15:42:29;t1=20.06;t2=24.00;v=150;milli=506823817;
id=13;time=2016-07-01 15:43:01;t1=20.06;t2=23.94;v=150;milli=506854721;
id=13;time=2016-07-01 15:43:32;t1=20.06;t2=23.94;v=150;milli=506885625;
id=13;time=2016-07-01 15:44:03;t1=20.06;t2=23.94;v=150;milli=506916528;
id=13;time=2016-07-01 15:44:35;t1=20.00;t2=23.88;v=150;milli=506947436;
id=13;time=2016-07-01 15:45:06;t1=20.00;t2=23.94;v=150;milli=506978340;
id=13;time=2016-07-01 15:45:38;t1=20.00;t2=23.94;v=150;milli=507009244;
id=13;time=2016-07-01 15:46:09;t1=19.94;t2=23.94;v=150;milli=507040149;
id=13;time=2016-07-01 15:46:40;t1=19.88;t2=23.94;v=150;milli=507071053;
id=13;time=2016-07-01 15:47:12;t1=19.88;t2=23.94;v=150;milli=507101956;
id=13;time=2016-07-01 15:47:43;t1=19.81;t2=23.94;v=150;milli=507132860;
id=13;time=2016-07-01 15:48:14;t1=19.75;t2=23.94;v=150;milli=507163768;
id=13;time=2016-07-01 15:48:46;t1=19.81;t2=23.94;v=150;milli=507194672;
id=13;time=2016-07-01 15:49:17;t1=19.81;t2=23.88;v=150;milli=507225576;
id=13;time=2016-07-01 15:49:49;t1=19.75;t2=23.88;v=150;milli=507256480;
id=13;time=2016-07-01 15:50:20;t1=19.75;t2=23.88;v=150;milli=507287384;
id=13;time=2016-07-01 15:50:51;t1=19.75;t2=23.88;v=150;milli=507318288;
id=13;time=2016-07-01 15:51:23;t1=19.75;t2=23.88;v=150;milli=507349192;
id=13;time=2016-07-01 15:51:54;t1=19.69;t2=23.81;v=150;milli=507380100;
id=13;time=2016-07-01 15:52:25;t1=19.69;t2=23.81;v=150;milli=507411004;
id=13;time=2016-07-01 15:52:57;t1=19.69;t2=23.81;v=150;milli=507441907;
id=13;time=2016-07-01 15:53:28;t1=19.69;t2=23.81;v=150;milli=507472811;
id=13;time=2016-07-01 15:54:00;t1=19.69;t2=23.81;v=150;milli=507503715;
id=13;time=2016-07-01 15:54:31;t1=19.69;t2=23.75;v=150;milli=507534620;
id=13;time=2016-07-01 15:55:02;t1=19.69;t2=23.69;v=150;milli=507565524;
id=13;time=2016-07-01 15:55:34;t1=19.69;t2=23.69;v=150;milli=507596432;
id=13;time=2016-07-01 15:56:05;t1=19.63;t2=23.63;v=150;milli=507627335;
id=13;time=2016-07-01 15:56:36;t1=19.63;t2=23.69;v=150;milli=507658239;
id=13;time=2016-07-01 15:57:08;t1=19.56;t2=23.63;v=150;milli=507689143;
id=13;time=2016-07-01 15:57:39;t1=19.56;t2=23.69;v=150;milli=507720047;
id=13;time=2016-07-01 15:58:10;t1=19.56;t2=23.63;v=150;milli=507750951;
id=13;time=2016-07-01 15:58:42;t1=19.63;t2=23.63;v=150;milli=507781855;
id=13;time=2016-07-01 15:59:13;t1=19.63;t2=23.63;v=150;milli=507812775;
id=13;time=2016-07-01 15:59:45;t1=19.56;t2=23.63;v=150;milli=507843678;
id=13;time=2016-07-01 16:00:16;t1=19.63;t2=23.56;v=150;milli=507874583;
id=13;time=2016-07-01 16:00:47;t1=19.56;t2=23.63;v=150;milli=507905487;
id=13;time=2016-07-01 16:01:19;t1=19.56;t2=23.63;v=150;milli=507936391;
id=13;time=2016-07-01 16:01:50;t1=19.50;t2=23.63;v=150;milli=507967296;
id=13;time=2016-07-01 16:02:21;t1=19.44;t2=23.63;v=150;milli=507998200;
id=13;time=2016-07-01 16:02:53;t1=19.44;t2=23.63;v=150;milli=508029106;
id=13;time=2016-07-01 16:03:24;t1=19.44;t2=23.63;v=150;milli=508060011;
id=13;time=2016-07-01 16:03:56;t1=19.44;t2=23.63;v=150;milli=508090926;
id=13;time=2016-07-01 16:04:27;t1=19.44;t2=23.63;v=150;milli=508121830;
id=13;time=2016-07-01 16:04:58;t1=19.50;t2=23.63;v=150;milli=508152734;
id=13;time=2016-07-01 16:05:30;t1=19.50;t2=23.63;v=150;milli=508183638;
id=13;time=2016-07-01 16:06:01;t1=19.50;t2=23.56;v=150;milli=508214543;
id=13;time=2016-07-01 16:06:32;t1=19.50;t2=23.56;v=150;milli=508245449;
id=13;time=2016-07-01 16:07:04;t1=19.50;t2=23.50;v=150;milli=508276353;
id=13;time=2016-07-01 16:07:35;t1=19.50;t2=23.50;v=150;milli=508307258;
id=13;time=2016-07-01 16:08:06;t1=19.50;t2=23.50;v=150;milli=508338162;
id=13;time=2016-07-01 16:08:38;t1=19.50;t2=23.50;v=150;milli=508369066;
id=13;time=2016-07-01 16:09:09;t1=19.50;t2=23.44;v=150;milli=508399969;
id=13;time=2016-07-01 16:09:41;t1=19.50;t2=23.44;v=150;milli=508430874;
id=13;time=2016-07-01 16:10:12;t1=19.50;t2=23.44;v=150;milli=508461781;
id=13;time=2016-07-01 16:10:43;t1=19.56;t2=23.44;v=150;milli=508492685;
id=13;time=2016-07-01 16:11:15;t1=19.56;t2=23.44;v=150;milli=508523590;
id=13;time=2016-07-01 16:11:46;t1=19.56;t2=23.44;v=150;milli=508554494;
id=13;time=2016-07-01 16:12:17;t1=19.56;t2=23.44;v=150;milli=508585397;
id=13;time=2016-07-01 16:12:49;t1=19.56;t2=23.50;v=150;milli=508616301;
id=13;time=2016-07-01 16:13:20;t1=19.56;t2=23.50;v=150;milli=508647205;
id=13;time=2016-07-01 16:13:52;t1=19.56;t2=23.56;v=150;milli=508678113;
id=13;time=2016-07-01 16:14:23;t1=19.56;t2=23.56;v=150;milli=508709017;
id=13;time=2016-07-01 16:14:54;t1=19.56;t2=23.56;v=150;milli=508739922;
id=13;time=2016-07-01 16:15:26;t1=19.50;t2=23.56;v=150;milli=508770825;
id=13;time=2016-07-01 16:15:57;t1=19.56;t2=23.63;v=150;milli=508801729;
id=13;time=2016-07-01 16:16:28;t1=19.50;t2=23.69;v=150;milli=508832633;
id=13;time=2016-07-01 16:17:00;t1=19.56;t2=23.69;v=150;milli=508863537;
id=13;time=2016-07-01 16:17:31;t1=19.56;t2=23.69;v=150;milli=508894445;
id=13;time=2016-07-01 16:18:03;t1=19.56;t2=23.69;v=150;milli=508925349;
id=13;time=2016-07-01 16:18:34;t1=19.56;t2=23.69;v=150;milli=508956252;
id=13;time=2016-07-01 16:19:05;t1=19.63;t2=23.63;v=150;milli=508987157;
id=13;time=2016-07-01 16:19:37;t1=19.63;t2=23.63;v=150;milli=509018061;
id=13;time=2016-07-01 16:20:08;t1=19.63;t2=23.69;v=150;milli=509048965;
id=13;time=2016-07-01 16:20:39;t1=19.63;t2=23.69;v=150;milli=509079869;
id=13;time=2016-07-01 16:21:11;t1=19.69;t2=23.69;v=150;milli=509110777;
id=13;time=2016-07-01 16:21:42;t1=19.63;t2=23.69;v=150;milli=509141680;
id=13;time=2016-07-01 16:22:14;t1=19.63;t2=23.69;v=150;milli=509172585;
id=13;time=2016-07-01 16:22:45;t1=19.69;t2=23.69;v=150;milli=509203489;
id=13;time=2016-07-01 16:23:16;t1=19.69;t2=23.69;v=150;milli=509234393;
id=13;time=2016-07-01 16:23:48;t1=19.75;t2=23.75;v=150;milli=509265297;
id=13;time=2016-07-01 16:24:19;t1=19.75;t2=23.69;v=150;milli=509296200;
id=13;time=2016-07-01 16:24:50;t1=19.69;t2=23.75;v=150;milli=509327108;
id=13;time=2016-07-01 16:25:22;t1=19.75;t2=23.75;v=150;milli=509358012;
id=13;time=2016-07-01 16:25:53;t1=19.69;t2=23.69;v=150;milli=509388916;
id=13;time=2016-07-01 16:26:25;t1=19.69;t2=23.75;v=150;milli=509419821;
id=13;time=2016-07-01 16:26:56;t1=19.69;t2=23.75;v=150;milli=509450725;
id=13;time=2016-07-01 16:27:27;t1=19.63;t2=23.75;v=150;milli=509481628;
id=13;time=2016-07-01 16:27:59;t1=19.63;t2=23.81;v=150;milli=509512532;
id=13;time=2016-07-01 16:28:30;t1=19.63;t2=23.81;v=150;milli=509543452;
id=13;time=2016-07-01 16:29:01;t1=19.56;t2=23.81;v=150;milli=509574356;
id=13;time=2016-07-01 16:29:33;t1=19.56;t2=23.81;v=150;milli=509605260;
id=13;time=2016-07-01 16:30:04;t1=19.56;t2=23.75;v=150;milli=509636165;
id=13;time=2016-07-01 16:30:36;t1=19.56;t2=23.75;v=150;milli=509667069;
id=13;time=2016-07-01 16:31:07;t1=19.56;t2=23.69;v=150;milli=509697972;
id=13;time=2016-07-01 16:31:38;t1=19.56;t2=23.69;v=150;milli=509728877;
id=13;time=2016-07-01 16:32:10;t1=19.56;t2=23.63;v=150;milli=509759784;
id=13;time=2016-07-01 16:32:41;t1=19.56;t2=23.63;v=150;milli=509790688;
id=13;time=2016-07-01 16:33:12;t1=19.50;t2=23.63;v=150;milli=509821604;
id=13;time=2016-07-01 16:33:44;t1=19.50;t2=23.63;v=150;milli=509852508;
id=13;time=2016-07-01 16:34:15;t1=19.44;t2=23.63;v=150;milli=509883412;
id=13;time=2016-07-01 16:34:46;t1=19.44;t2=23.63;v=150;milli=509914315;
id=13;time=2016-07-01 16:35:18;t1=19.38;t2=23.63;v=150;milli=509945219;
id=13;time=2016-07-01 16:35:49;t1=19.38;t2=23.63;v=150;milli=509976127;
id=13;time=2016-07-01 16:36:21;t1=19.31;t2=23.63;v=150;milli=510007031;
id=13;time=2016-07-01 16:36:52;t1=19.31;t2=23.63;v=150;milli=510037935;
id=13;time=2016-07-01 16:37:23;t1=19.25;t2=23.56;v=150;milli=510068840;
id=13;time=2016-07-01 16:37:55;t1=19.19;t2=23.63;v=150;milli=510099743;
id=13;time=2016-07-01 16:38:26;t1=19.19;t2=23.63;v=150;milli=510130647;
id=13;time=2016-07-01 16:38:57;t1=19.13;t2=23.63;v=150;milli=510161551;
id=13;time=2016-07-01 16:39:29;t1=19.13;t2=23.63;v=150;milli=510192459;
id=13;time=2016-07-01 16:40:00;t1=19.13;t2=23.63;v=150;milli=510223363;
id=13;time=2016-07-01 16:40:31;t1=19.06;t2=23.63;v=150;milli=510254267;
id=13;time=2016-07-01 16:41:03;t1=19.13;t2=23.63;v=150;milli=510285171;
id=13;time=2016-07-01 16:41:34;t1=19.06;t2=23.56;v=150;milli=510316075;
id=13;time=2016-07-01 16:42:06;t1=19.06;t2=23.56;v=150;milli=510346979;
id=13;time=2016-07-01 16:42:37;t1=19.06;t2=23.56;v=150;milli=510377883;
id=13;time=2016-07-01 16:43:08;t1=19.06;t2=23.50;v=150;milli=510408791;
id=13;time=2016-07-01 16:43:40;t1=19.00;t2=23.50;v=150;milli=510439695;
id=13;time=2016-07-01 16:44:11;t1=19.00;t2=23.50;v=150;milli=510470598;
id=13;time=2016-07-01 16:44:42;t1=18.94;t2=23.44;v=150;milli=510501503;
id=13;time=2016-07-01 16:45:14;t1=18.94;t2=23.44;v=150;milli=510532407;
id=13;time=2016-07-01 16:45:45;t1=18.94;t2=23.44;v=150;milli=510563311;
id=13;time=2016-07-01 16:46:16;t1=18.94;t2=23.44;v=150;milli=510594215;
id=13;time=2016-07-01 16:46:48;t1=18.94;t2=23.38;v=150;milli=510625123;
id=13;time=2016-07-01 16:47:19;t1=18.94;t2=23.38;v=150;milli=510656026;
id=13;time=2016-07-01 16:47:51;t1=18.94;t2=23.31;v=150;milli=510686930;
id=13;time=2016-07-01 16:48:22;t1=18.94;t2=23.31;v=150;milli=510717835;
id=13;time=2016-07-01 16:48:53;t1=18.94;t2=23.25;v=150;milli=510748739;
id=13;time=2016-07-01 16:49:25;t1=18.94;t2=23.25;v=150;milli=510779643;
id=13;time=2016-07-01 16:49:56;t1=19.00;t2=23.19;v=150;milli=510810546;
id=13;time=2016-07-01 16:50:27;t1=18.94;t2=23.19;v=150;milli=510841454;
id=13;time=2016-07-01 16:50:59;t1=19.00;t2=23.13;v=150;milli=510872358;
id=13;time=2016-07-01 16:51:30;t1=19.00;t2=23.13;v=150;milli=510903262;
id=13;time=2016-07-01 16:52:01;t1=18.94;t2=23.06;v=150;milli=510934167;
id=13;time=2016-07-01 16:52:33;t1=18.94;t2=23.06;v=150;milli=510965071;
id=13;time=2016-07-01 16:53:04;t1=19.00;t2=23.00;v=150;milli=510995974;
id=13;time=2016-07-01 16:53:35;t1=19.00;t2=23.00;v=150;milli=511026878;
id=13;time=2016-07-01 16:54:07;t1=19.00;t2=22.94;v=150;milli=511057786;
id=13;time=2016-07-01 16:54:38;t1=19.06;t2=22.88;v=150;milli=511088690;
id=13;time=2016-07-01 16:55:09;t1=19.06;t2=22.88;v=150;milli=511119594;
id=13;time=2016-07-01 16:55:41;t1=19.00;t2=22.81;v=150;milli=511150497;
id=13;time=2016-07-01 16:56:12;t1=19.00;t2=22.75;v=150;milli=511181402;
id=13;time=2016-07-01 16:56:44;t1=19.00;t2=22.69;v=150;milli=511212306;
id=13;time=2016-07-01 16:57:15;t1=19.00;t2=22.63;v=150;milli=511243210;
id=13;time=2016-07-01 16:57:46;t1=19.00;t2=22.63;v=150;milli=511274129;
id=13;time=2016-07-01 16:58:18;t1=19.00;t2=22.56;v=150;milli=511305034;
id=13;time=2016-07-01 16:58:49;t1=18.94;t2=22.56;v=150;milli=511335938;
id=13;time=2016-07-01 16:59:20;t1=18.94;t2=22.50;v=150;milli=511366842;
